County_of_Origin,Period,GenderDescription,AgeClassDescription,Avg_BusUsers_Daily_County_of_Transportation,County_of_Transportation,County_of_Origin_Purchasing_Power_Per_Capita,County_of_Transportation_Purchasing_Power_Per_Capita,percent_dif_OD_PPPC
vila nova de gaia,Sep-19 to Feb-20,Male,25-34,0.43682789899999996,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-19 to Feb-20,Male,35-44,1.365096113,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-19 to Feb-20,Male,45-54,2.763041297,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-19 to Feb-20,Male,55-64,0.033902102,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-20 to Jan-21,Female,15-24,0.296868921,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-20 to Jan-21,Female,25-34,0.679781968,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-20 to Jan-21,Female,35-44,0.6791642309999999,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-20 to Jan-21,Female,45-54,1.933999759,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-20 to Jan-21,Female,55-64,1.661693122,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-20 to Jan-21,Female,65+,2.554120942,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-20 to Jan-21,Male,15-24,6.87863107,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-20 to Jan-21,Male,25-34,0.561548736,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-20 to Jan-21,Male,35-44,0.33066633100000004,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-20 to Jan-21,Male,45-54,2.229953754,gondomar,100.1,84.1,-0.15984015984015984
vila nova de gaia,Sep-20 to Jan-21,Male,55-64,0.578799546,gondomar,100.1,84.1,-0.15984015984015984
gondomar,Sep-19 to Feb-20,Female,15-24,4.230525503,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-19 to Feb-20,Female,25-34,2.539867106,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-19 to Feb-20,Female,35-44,6.2636993510000005,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-19 to Feb-20,Female,45-54,6.156441447000001,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-19 to Feb-20,Female,65+,494.3264028,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-19 to Feb-20,Male,15-24,0.364151155,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-19 to Feb-20,Male,25-34,6.521389929,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-19 to Feb-20,Male,35-44,2.5288535619999997,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-19 to Feb-20,Male,45-54,11.45445402,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-19 to Feb-20,Male,55-64,26.32556203,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-19 to Feb-20,Male,65+,58.73665152,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-20 to Jan-21,Female,15-24,4.689435523,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-20 to Jan-21,Female,25-34,1.62842668,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-20 to Jan-21,Female,35-44,3.1649249360000002,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-20 to Jan-21,Female,45-54,4.888885502,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-20 to Jan-21,Female,55-64,0.163249171,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-20 to Jan-21,Female,65+,254.2978351,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-20 to Jan-21,Male,15-24,0.936100756,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-20 to Jan-21,Male,25-34,4.487826375,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-20 to Jan-21,Male,35-44,1.211488189,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-20 to Jan-21,Male,45-54,4.384604386,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-20 to Jan-21,Male,55-64,16.68733311,maia,84.1,110.7,0.31629013079667073
gondomar,Sep-20 to Jan-21,Male,65+,25.9040457,maia,84.1,110.7,0.31629013079667073
maia,Sep-19 to Feb-20,Female,15-24,55.41126044,maia,110.7,110.7,0.0
maia,Sep-19 to Feb-20,Female,25-34,247.07646359999998,maia,110.7,110.7,0.0
maia,Sep-19 to Feb-20,Female,35-44,28.28270071,maia,110.7,110.7,0.0
maia,Sep-19 to Feb-20,Female,45-54,94.67268422,maia,110.7,110.7,0.0
maia,Sep-19 to Feb-20,Female,55-64,5.774644052,maia,110.7,110.7,0.0
maia,Sep-19 to Feb-20,Female,65+,165.21159640000002,maia,110.7,110.7,0.0
maia,Sep-19 to Feb-20,Male,15-24,65.69446312,maia,110.7,110.7,0.0
maia,Sep-19 to Feb-20,Male,35-44,117.51344089999999,maia,110.7,110.7,0.0
maia,Sep-19 to Feb-20,Male,45-54,71.01298294,maia,110.7,110.7,0.0
maia,Sep-19 to Feb-20,Male,55-64,275.2549304,maia,110.7,110.7,0.0
maia,Sep-19 to Feb-20,Male,65+,4500.4265909999995,maia,110.7,110.7,0.0
maia,Sep-20 to Jan-21,Female,15-24,53.29087341,maia,110.7,110.7,0.0
maia,Sep-20 to Jan-21,Female,25-34,74.46707878,maia,110.7,110.7,0.0
maia,Sep-20 to Jan-21,Female,35-44,16.12713629,maia,110.7,110.7,0.0
maia,Sep-20 to Jan-21,Female,45-54,140.08610339999998,maia,110.7,110.7,0.0
maia,Sep-20 to Jan-21,Female,55-64,48.18468397,maia,110.7,110.7,0.0
maia,Sep-20 to Jan-21,Female,65+,358.7442903,maia,110.7,110.7,0.0
maia,Sep-20 to Jan-21,Male,15-24,25.334306299999998,maia,110.7,110.7,0.0
maia,Sep-20 to Jan-21,Male,25-34,174.588662,maia,110.7,110.7,0.0
maia,Sep-20 to Jan-21,Male,35-44,102.5409827,maia,110.7,110.7,0.0
maia,Sep-20 to Jan-21,Male,45-54,10.73571761,maia,110.7,110.7,0.0
maia,Sep-20 to Jan-21,Male,55-64,249.6867804,maia,110.7,110.7,0.0
maia,Sep-20 to Jan-21,Male,65+,998.8649316999999,maia,110.7,110.7,0.0
matosinhos,Sep-19 to Feb-20,Female,25-34,59.87134103,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-19 to Feb-20,Female,35-44,7.312551993,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-19 to Feb-20,Female,45-54,78.63278729,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-19 to Feb-20,Female,55-64,149.41940219999998,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-19 to Feb-20,Male,15-24,19.65735928,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-19 to Feb-20,Male,35-44,14.00419463,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-19 to Feb-20,Male,45-54,58.21949345,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-19 to Feb-20,Male,55-64,19.64991075,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-20 to Jan-21,Female,15-24,8.87327967,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-20 to Jan-21,Female,25-34,12.36328475,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-20 to Jan-21,Female,35-44,14.66513497,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-20 to Jan-21,Female,45-54,24.88265464,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-20 to Jan-21,Female,55-64,69.28568106,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-20 to Jan-21,Female,65+,39.29882455,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-20 to Jan-21,Male,15-24,7.185008622000001,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-20 to Jan-21,Male,25-34,2.676067058,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-20 to Jan-21,Male,35-44,10.29545625,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-20 to Jan-21,Male,45-54,46.85584221,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-20 to Jan-21,Male,55-64,47.85341893,maia,123.0,110.7,-0.09999999999999998
matosinhos,Sep-20 to Jan-21,Male,65+,30.13108645,maia,123.0,110.7,-0.09999999999999998
paredes,Sep-19 to Feb-20,Female,35-44,59.60767707,maia,79.8,110.7,0.387218045112782
paredes,Sep-19 to Feb-20,Male,25-34,42.87433231,maia,79.8,110.7,0.387218045112782
paredes,Sep-19 to Feb-20,Male,35-44,15.53891127,maia,79.8,110.7,0.387218045112782
paredes,Sep-20 to Jan-21,Female,25-34,37.52261831,maia,79.8,110.7,0.387218045112782
paredes,Sep-20 to Jan-21,Female,35-44,35.08991235,maia,79.8,110.7,0.387218045112782
paredes,Sep-20 to Jan-21,Male,35-44,9.468361319,maia,79.8,110.7,0.387218045112782
paredes,Sep-20 to Jan-21,Male,45-54,13.35410679,maia,79.8,110.7,0.387218045112782
porto,Sep-19 to Feb-20,Female,15-24,1.433317235,maia,157.8,110.7,-0.29847908745247154
porto,Sep-19 to Feb-20,Female,25-34,4.139116455,maia,157.8,110.7,-0.29847908745247154
porto,Sep-19 to Feb-20,Female,35-44,3.734849703,maia,157.8,110.7,-0.29847908745247154
porto,Sep-19 to Feb-20,Female,45-54,16.22002531,maia,157.8,110.7,-0.29847908745247154
porto,Sep-19 to Feb-20,Female,55-64,28.34088656,maia,157.8,110.7,-0.29847908745247154
porto,Sep-19 to Feb-20,Female,65+,49.34868324,maia,157.8,110.7,-0.29847908745247154
porto,Sep-19 to Feb-20,Male,15-24,0.117174103,maia,157.8,110.7,-0.29847908745247154
porto,Sep-19 to Feb-20,Male,25-34,16.33972995,maia,157.8,110.7,-0.29847908745247154
porto,Sep-19 to Feb-20,Male,35-44,5.973437501,maia,157.8,110.7,-0.29847908745247154
porto,Sep-19 to Feb-20,Male,45-54,14.29117453,maia,157.8,110.7,-0.29847908745247154
porto,Sep-19 to Feb-20,Male,55-64,3.7617379189999998,maia,157.8,110.7,-0.29847908745247154
porto,Sep-19 to Feb-20,Male,65+,56.61723254,maia,157.8,110.7,-0.29847908745247154
porto,Sep-20 to Jan-21,Female,15-24,2.838718432,maia,157.8,110.7,-0.29847908745247154
porto,Sep-20 to Jan-21,Female,25-34,1.739282435,maia,157.8,110.7,-0.29847908745247154
porto,Sep-20 to Jan-21,Female,35-44,2.744296673,maia,157.8,110.7,-0.29847908745247154
porto,Sep-20 to Jan-21,Female,45-54,5.0241933219999995,maia,157.8,110.7,-0.29847908745247154
porto,Sep-20 to Jan-21,Female,55-64,9.37549354,maia,157.8,110.7,-0.29847908745247154
porto,Sep-20 to Jan-21,Female,65+,32.97249907,maia,157.8,110.7,-0.29847908745247154
porto,Sep-20 to Jan-21,Male,25-34,3.8149963380000003,maia,157.8,110.7,-0.29847908745247154
porto,Sep-20 to Jan-21,Male,35-44,3.593037462,maia,157.8,110.7,-0.29847908745247154
porto,Sep-20 to Jan-21,Male,45-54,6.864848679,maia,157.8,110.7,-0.29847908745247154
porto,Sep-20 to Jan-21,Male,55-64,1.186204999,maia,157.8,110.7,-0.29847908745247154
porto,Sep-20 to Jan-21,Male,65+,29.08668801,maia,157.8,110.7,-0.29847908745247154
póvoa de varzim,Sep-19 to Feb-20,Female,35-44,0.9733463040000001,maia,95.5,110.7,0.15916230366492148
póvoa de varzim,Sep-19 to Feb-20,Female,45-54,2.14471009,maia,95.5,110.7,0.15916230366492148
póvoa de varzim,Sep-19 to Feb-20,Male,25-34,0.8547340920000001,maia,95.5,110.7,0.15916230366492148
póvoa de varzim,Sep-19 to Feb-20,Male,35-44,7.596618951,maia,95.5,110.7,0.15916230366492148
póvoa de varzim,Sep-20 to Jan-21,Female,25-34,0.063879367,maia,95.5,110.7,0.15916230366492148
póvoa de varzim,Sep-20 to Jan-21,Female,35-44,1.002766322,maia,95.5,110.7,0.15916230366492148
póvoa de varzim,Sep-20 to Jan-21,Female,45-54,0.578546725,maia,95.5,110.7,0.15916230366492148
póvoa de varzim,Sep-20 to Jan-21,Male,25-34,0.217808687,maia,95.5,110.7,0.15916230366492148
póvoa de varzim,Sep-20 to Jan-21,Male,35-44,5.75151733,maia,95.5,110.7,0.15916230366492148
santa maria da feira,Sep-19 to Feb-20,Female,25-34,0.19203557899999998,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-19 to Feb-20,Female,35-44,1.074277554,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-19 to Feb-20,Female,45-54,0.084405249,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-19 to Feb-20,Male,15-24,0.363169828,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-19 to Feb-20,Male,25-34,0.9178872659999999,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-19 to Feb-20,Male,35-44,0.163467355,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-19 to Feb-20,Male,45-54,0.33497041899999996,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-20 to Jan-21,Female,15-24,0.131497551,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-20 to Jan-21,Female,25-34,0.006888214,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-20 to Jan-21,Female,35-44,0.590134296,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-20 to Jan-21,Female,45-54,0.068759011,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-20 to Jan-21,Male,15-24,1.188590545,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-20 to Jan-21,Male,25-34,0.445537247,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-20 to Jan-21,Male,35-44,0.122409484,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-20 to Jan-21,Male,45-54,0.23787084,maia,84.8,110.7,0.3054245283018869
santa maria da feira,Sep-20 to Jan-21,Male,55-64,0.08284005,maia,84.8,110.7,0.3054245283018869
santo tirso,Sep-19 to Feb-20,Female,35-44,1.207507839,maia,85.8,110.7,0.29020979020979026
santo tirso,Sep-19 to Feb-20,Male,35-44,0.334497479,maia,85.8,110.7,0.29020979020979026
santo tirso,Sep-19 to Feb-20,Male,55-64,1.203054242,maia,85.8,110.7,0.29020979020979026
santo tirso,Sep-20 to Jan-21,Female,25-34,1.193153418,maia,85.8,110.7,0.29020979020979026
santo tirso,Sep-20 to Jan-21,Female,35-44,0.8363855590000001,maia,85.8,110.7,0.29020979020979026
santo tirso,Sep-20 to Jan-21,Male,25-34,0.374821581,maia,85.8,110.7,0.29020979020979026
trofa,Sep-19 to Feb-20,Female,25-34,10.63084333,maia,92.7,110.7,0.1941747572815534
trofa,Sep-19 to Feb-20,Female,35-44,2.495150383,maia,92.7,110.7,0.1941747572815534
trofa,Sep-19 to Feb-20,Male,35-44,1.570767969,maia,92.7,110.7,0.1941747572815534
trofa,Sep-19 to Feb-20,Male,45-54,59.56751281,maia,92.7,110.7,0.1941747572815534
trofa,Sep-20 to Jan-21,Female,25-34,3.6031895639999996,maia,92.7,110.7,0.1941747572815534
trofa,Sep-20 to Jan-21,Female,35-44,0.431483703,maia,92.7,110.7,0.1941747572815534
trofa,Sep-20 to Jan-21,Female,55-64,3.146123176,maia,92.7,110.7,0.1941747572815534
trofa,Sep-20 to Jan-21,Male,25-34,3.845767224,maia,92.7,110.7,0.1941747572815534
trofa,Sep-20 to Jan-21,Male,35-44,1.373415125,maia,92.7,110.7,0.1941747572815534
trofa,Sep-20 to Jan-21,Male,45-54,35.7569064,maia,92.7,110.7,0.1941747572815534
valongo,Sep-19 to Feb-20,Female,35-44,94.95230672,maia,91.7,110.7,0.20719738276990185
valongo,Sep-19 to Feb-20,Male,15-24,186.40163619999998,maia,91.7,110.7,0.20719738276990185
valongo,Sep-19 to Feb-20,Male,25-34,2.839200814,maia,91.7,110.7,0.20719738276990185
valongo,Sep-19 to Feb-20,Male,35-44,17.72845364,maia,91.7,110.7,0.20719738276990185
valongo,Sep-19 to Feb-20,Male,45-54,14.71832682,maia,91.7,110.7,0.20719738276990185
valongo,Sep-19 to Feb-20,Male,65+,151.4220471,maia,91.7,110.7,0.20719738276990185
valongo,Sep-20 to Jan-21,Female,15-24,73.64841098,maia,91.7,110.7,0.20719738276990185
valongo,Sep-20 to Jan-21,Female,25-34,38.58462987,maia,91.7,110.7,0.20719738276990185
valongo,Sep-20 to Jan-21,Female,35-44,49.59546388,maia,91.7,110.7,0.20719738276990185
valongo,Sep-20 to Jan-21,Female,45-54,52.28704433,maia,91.7,110.7,0.20719738276990185
valongo,Sep-20 to Jan-21,Female,55-64,56.37669178,maia,91.7,110.7,0.20719738276990185
valongo,Sep-20 to Jan-21,Male,15-24,202.50047659999998,maia,91.7,110.7,0.20719738276990185
valongo,Sep-20 to Jan-21,Male,25-34,37.68361144,maia,91.7,110.7,0.20719738276990185
valongo,Sep-20 to Jan-21,Male,35-44,10.70260327,maia,91.7,110.7,0.20719738276990185
valongo,Sep-20 to Jan-21,Male,45-54,13.95553603,maia,91.7,110.7,0.20719738276990185
valongo,Sep-20 to Jan-21,Male,55-64,2.6946139319999998,maia,91.7,110.7,0.20719738276990185
valongo,Sep-20 to Jan-21,Male,65+,123.18045690000001,maia,91.7,110.7,0.20719738276990185
vila do conde,Sep-19 to Feb-20,Female,25-34,10.49941013,maia,96.2,110.7,0.15072765072765074
vila do conde,Sep-19 to Feb-20,Female,35-44,4.52277591,maia,96.2,110.7,0.15072765072765074
vila do conde,Sep-19 to Feb-20,Male,45-54,2.408842956,maia,96.2,110.7,0.15072765072765074
vila do conde,Sep-20 to Jan-21,Female,25-34,8.870318333,maia,96.2,110.7,0.15072765072765074
vila do conde,Sep-20 to Jan-21,Female,35-44,0.305510089,maia,96.2,110.7,0.15072765072765074
vila do conde,Sep-20 to Jan-21,Female,45-54,2.405684901,maia,96.2,110.7,0.15072765072765074
vila do conde,Sep-20 to Jan-21,Male,25-34,0.41183299700000003,maia,96.2,110.7,0.15072765072765074
vila do conde,Sep-20 to Jan-21,Male,35-44,0.562743539,maia,96.2,110.7,0.15072765072765074
vila do conde,Sep-20 to Jan-21,Male,55-64,2.322259889,maia,96.2,110.7,0.15072765072765074
vila nova de gaia,Sep-19 to Feb-20,Female,15-24,2.160637935,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-19 to Feb-20,Female,25-34,3.7422976130000003,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-19 to Feb-20,Female,35-44,0.809654819,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-19 to Feb-20,Female,45-54,11.62694837,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-19 to Feb-20,Female,55-64,5.507059756,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-19 to Feb-20,Male,15-24,13.76212852,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-19 to Feb-20,Male,25-34,0.74246606,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-19 to Feb-20,Male,35-44,2.3202216140000003,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-19 to Feb-20,Male,45-54,4.696276017,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-19 to Feb-20,Male,55-64,0.057622602,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-20 to Jan-21,Female,15-24,0.504581092,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-20 to Jan-21,Female,25-34,1.155409352,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-20 to Jan-21,Female,35-44,1.154359398,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-20 to Jan-21,Female,45-54,3.2871737000000003,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-20 to Jan-21,Female,55-64,2.824340543,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-20 to Jan-21,Female,65+,4.341179024,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-20 to Jan-21,Male,15-24,11.69144673,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-20 to Jan-21,Male,25-34,0.95445112,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-20 to Jan-21,Male,35-44,0.56202575,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-20 to Jan-21,Male,45-54,3.790199714,maia,100.1,110.7,0.10589410589410599
vila nova de gaia,Sep-20 to Jan-21,Male,55-64,0.983771915,maia,100.1,110.7,0.10589410589410599
gondomar,Sep-19 to Feb-20,Female,15-24,3.0977680989999996,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-19 to Feb-20,Female,25-34,1.859797155,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-19 to Feb-20,Female,35-44,4.586543213000001,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-19 to Feb-20,Female,45-54,4.50800448,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-19 to Feb-20,Female,65+,361.9665122,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-19 to Feb-20,Male,15-24,0.26664674,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-19 to Feb-20,Male,25-34,4.7752350560000005,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-19 to Feb-20,Male,35-44,1.851732577,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-19 to Feb-20,Male,45-54,8.387431354,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-19 to Feb-20,Male,55-64,19.27667997,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-19 to Feb-20,Male,65+,43.00943824,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-20 to Jan-21,Female,15-24,3.433801252,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-20 to Jan-21,Female,25-34,1.192402272,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-20 to Jan-21,Female,35-44,2.317490699,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-20 to Jan-21,Female,45-54,3.5798468860000003,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-20 to Jan-21,Female,55-64,0.119537886,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-20 to Jan-21,Female,65+,186.207534,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-20 to Jan-21,Male,15-24,0.685452211,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-20 to Jan-21,Male,25-34,3.286174583,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-20 to Jan-21,Male,35-44,0.887102433,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-20 to Jan-21,Male,45-54,3.2105911160000002,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-20 to Jan-21,Male,55-64,12.21916477,valongo,84.1,91.7,0.09036860879904886
gondomar,Sep-20 to Jan-21,Male,65+,18.96802805,valongo,84.1,91.7,0.09036860879904886
maia,Sep-19 to Feb-20,Female,15-24,2.430146933,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-19 to Feb-20,Female,25-34,10.83592226,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-19 to Feb-20,Female,35-44,1.24038179,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-19 to Feb-20,Female,45-54,4.152017684,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-19 to Feb-20,Female,55-64,0.253255988,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-19 to Feb-20,Female,65+,7.245611292,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-19 to Feb-20,Male,15-24,2.881132767,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-19 to Feb-20,Male,35-44,5.153734561,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-19 to Feb-20,Male,45-54,3.114384718,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-19 to Feb-20,Male,55-64,12.07173271,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-19 to Feb-20,Male,65+,197.3732016,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-20 to Jan-21,Female,15-24,2.337154065,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-20 to Jan-21,Female,25-34,3.265869458,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-20 to Jan-21,Female,35-44,0.7072806229999999,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-20 to Jan-21,Female,45-54,6.143693754,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-20 to Jan-21,Female,55-64,2.113214193,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-20 to Jan-21,Female,65+,15.73328832,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-20 to Jan-21,Male,15-24,1.1110753709999999,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-20 to Jan-21,Male,25-34,7.6568570760000005,valongo,110.7,91.7,-0.17163504968383017
maia,Sep-20 to Jan-21,Male,35-44,4.497094139,valongo,110.7,91.7,-0.17163504968383017
